Voyage_ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Customer Number,SeqNo,Booking Status,Reserved Meter,Meters_To_Remove,Accumulated_Removed_Meter,Recommendation_Rank,Risk_Category,NoShow_Rate,Booking_Reliability_Score,Deferral_Candidate_Score,NoShow_Probability,Smart_Deferral_Score
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00042,27,Loaded,12.8,2529.8,1387.0000000000002,99,Medium Risk,0.2857142857142857,0.7142857142857143,0.2892386443869145,0.4913608724150692,0.41051198120380733
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01051,64,Loaded,19.9,2529.8,1406.9000000000003,100,Medium Risk,0.2727272727272727,0.7272727272727273,0.2804217473540182,0.4972353646234849,0.4105099177156982
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00560,48,Loaded,11.7,2529.8,1418.6000000000004,101,Medium Risk,0.2708333333333333,0.7291666666666666,0.2739429062030479,0.5008783296862438,0.4101041602929654
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00767,59,Loaded,13.3,2529.8,1431.9000000000003,102,Medium Risk,0.2727272727272727,0.7272727272727273,0.2726583695792601,0.5015304145814848,0.40998159658059496
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00178,149,Loaded,15.3,2529.8,1447.2000000000003,103,Medium Risk,0.2702702702702703,0.7297297297297297,0.2747677710443668,0.498531534302565,0.4090260289992857
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00239,157,Loaded,10.2,2529.8,1457.4000000000003,104,Medium Risk,0.2653061224489796,0.7346938775510204,0.2703825050329609,0.49985073005165803,0.40806344004417916
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00978,37,Loaded,12.8,2529.8,1470.2000000000003,105,Medium Risk,0.282051282051282,0.717948717948718,0.2783773440489858,0.491234580328778,0.40609168581686106
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00178,110,Loaded,23.5,2529.8,1493.7000000000003,106,Medium Risk,0.2702702702702703,0.7297297297297297,0.2747677710443668,0.4898947195741933,0.40384394016226266
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00318,102,Loaded,4.1,2529.8,1497.8000000000002,107,Medium Risk,0.2727272727272727,0.7272727272727273,0.2848962403403663,0.4818893678167655,0.4030921168262058
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01155,143,Loaded,21.0,2529.8,1518.8000000000002,108,Medium Risk,0.25,0.75,0.2546247818499128,0.49724527784569184,0.4001970794473802
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01019,46,Loaded,9.7,2529.8,1528.5000000000002,109,Medium Risk,0.2619047619047619,0.7380952380952381,0.2598045112781955,0.4931745419049448,0.3998265296542451
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01013,11,Loaded,8.5,2529.8,1537.0000000000002,110,Medium Risk,0.2631578947368421,0.7368421052631579,0.2606339689505619,0.4894229726652699,0.3979073711793867
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00057,74,Loaded,16.8,2529.8,1553.8000000000002,111,Medium Risk,0.2407407407407407,0.7592592592592593,0.2389231248054777,0.496402767494666,0.3934109104189907
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00144,75,Loaded,5.8,2529.8,1559.6000000000001,112,Medium Risk,0.2195121951219512,0.7804878048780488,0.2311711503872789,0.5011836471664882,0.3931786484548045
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00703,144,Loaded,14.3,2529.8,1573.9,113,Medium Risk,0.2352941176470588,0.7647058823529411,0.2415349998763692,0.49243668368908516,0.3920760101639988
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00312,165,Loaded,12.6,2529.8,1586.5,114,Medium Risk,0.2333333333333333,0.7666666666666667,0.2331842713955281,0.4978633314941196,0.39199170745468304
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00917,37,Booked,8.6,2529.8,1595.1,115,Medium Risk,0.24,0.76,0.2418625379829257,0.49174225275529726,0.39179036684634866
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00312,14,Loaded,15.2,2529.8,1610.3,116,Medium Risk,0.2333333333333333,0.7666666666666667,0.2331842713955281,0.49737446804333063,0.39169838938420964
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00415,52,Checked In,17.1,2529.8,1627.3999999999999,117,Medium Risk,0.225,0.775,0.2336357571714476,0.49668498720850773,0.39146529519368367
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00838,29,Loaded,21.6,2529.8,1648.9999999999998,118,Medium Risk,0.2222222222222222,0.7777777777777778,0.2314698929217076,0.49724527784569184,0.39093512387609813
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00820,13,Loaded,6.3,2529.8,1655.2999999999997,119,Medium Risk,0.2340425531914893,0.7659574468085106,0.2358990735822,0.49370753885596264,0.3905841527464576
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00221,103,Loaded,10.7,2529.8,1665.9999999999998,120,Medium Risk,0.2368421052631578,0.7631578947368421,0.2391274923213077,0.48911884533076716,0.38912230412698334
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00208,12,Loaded,13.5,2529.8,1679.4999999999998,121,Medium Risk,0.2258064516129032,0.7741935483870968,0.2262839679402884,0.4974947042198727,0.38901040970803896
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00733,38,Loaded,17.7,2529.8,1697.1999999999998,122,Medium Risk,0.21875,0.78125,0.2234989429175475,0.49519735040109586,0.3865179874076765
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00969,47,Loaded,11.9,2529.8,1709.1,123,Medium Risk,0.2051282051282051,0.7948717948717948,0.2133602725152021,0.49971722142037645,0.38517444185830674
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00479,24,Loaded,12.7,2529.8,1721.8,124,Low Risk,0.2,0.8,0.208558246828143,0.5024983323107208,0.3849222981176897
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00773,95,Loaded,11.0,2529.8,1732.8,125,Medium Risk,0.2093023255813953,0.7906976744186046,0.2133610828549269,0.49922509670286336,0.38487949116368875
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00247,22,Loaded,12.4,2529.8,1745.2,126,Medium Risk,0.2127659574468085,0.7872340425531915,0.2188672002082113,0.49499862201940575,0.38454605329492797
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00280,94,Loaded,14.1,2529.8,1759.3,127,Medium Risk,0.2058823529411764,0.7941176470588235,0.2113516257817368,0.4993159834286487,0.38413024036988397
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01175,5,Loaded,6.5,2529.8,1765.8,128,Medium Risk,0.2093023255813953,0.7906976744186046,0.2096494272821936,0.5000750093320794,0.38390477651212507
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00280,21,Loaded,15.6,2529.8,1781.3999999999999,129,Medium Risk,0.2058823529411764,0.7941176470588235,0.2113516257817368,0.4988531220896483,0.3838525235664837
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00068,110,Loaded,4.6,2529.8,1785.9999999999998,130,Medium Risk,0.2432432432432432,0.7567567567567568,0.2454523910109118,0.4760657725740508,0.38382041994879523
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01061,103,Checked In,9.8,2529.8,1795.7999999999997,131,Low Risk,0.2,0.8,0.2076054551221059,0.49914333868023214,0.3825281852569816
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00615,57,Checked In,17.3,2529.8,1813.0999999999997,132,Medium Risk,0.2051282051282051,0.7948717948717948,0.2051370468611848,0.4996936179775997,0.3818709895310337
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00482,162,Loaded,8.3,2529.8,1821.3999999999996,133,Medium Risk,0.2051282051282051,0.7948717948717948,0.2101888260833948,0.4962574763676814,0.38183001625396673
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00549,68,Loaded,16.7,2529.8,1838.0999999999997,134,Low Risk,0.196078431372549,0.803921568627451,0.2017246235510778,0.4995596995322596,0.38042566913978687
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00166,90,Loaded,10.3,2529.8,1848.3999999999996,135,Low Risk,0.1904761904761904,0.8095238095238095,0.1973144389961601,0.5002528571194854,0.37907748987015527
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00287,91,Loaded,15.4,2529.8,1863.7999999999997,136,Low Risk,0.1836734693877551,0.8163265306122449,0.1928587525645565,0.5007666081389097,0.37760346590916843
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01149,126,Loaded,12.5,2529.8,1876.2999999999997,137,Low Risk,0.1891891891891892,0.8108108108108109,0.1915997985563202,0.5015787239029634,0.3775871537643061
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00082,100,Loaded,6.9,2529.8,1883.1999999999998,138,Low Risk,0.1951219512195122,0.8048780487804879,0.1970171012054947,0.4974593799809077,0.3772824684707425
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00502,56,Loaded,16.2,2529.8,1899.3999999999999,139,Low Risk,0.1891891891891892,0.8108108108108109,0.1927147251237372,0.500266643064062,0.37724587588793207
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00507,55,Loaded,13.9,2529.8,1913.3,140,Medium Risk,0.2040816326530612,0.7959183673469388,0.2085449746634374,0.4896666078065819,0.3772179545493241
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00499,28,Loaded,13.8,2529.8,1927.1,141,Low Risk,0.1875,0.8125,0.1900088908646366,0.5001189645341771,0.3760749350663609
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00889,63,Loaded,9.3,2529.8,1936.3999999999999,142,Low Risk,0.1842105263157894,0.8157894736842105,0.1860372007673701,0.4999379799973759,0.37437766830537356
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00127,16,Loaded,19.1,2529.8,1955.4999999999998,143,Low Risk,0.175,0.825,0.1799224122729677,0.5031696442011273,0.3738707514298635
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01175,121,Loaded,4.4,2529.8,1959.8999999999999,144,Medium Risk,0.2093023255813953,0.7906976744186046,0.2096494272821936,0.481140175015552,0.3725438759222086
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00585,84,Loaded,15.1,2529.8,1974.9999999999998,145,Low Risk,0.1794871794871795,0.8205128205128205,0.1880801535182881,0.49537294818304084,0.37245583031713975
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00305,54,Loaded,13.2,2529.8,1988.1999999999998,146,Low Risk,0.1666666666666666,0.8333333333333334,0.1763945143181979,0.5027745125987546,0.3722225132865319
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00802,86,Loaded,16.6,2529.8,2004.7999999999997,147,High Risk,0.6862745098039216,0.3137254901960784,0.6906077255238,0.15992015376824587,0.37219518247046757
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01129,98,Loaded,23.0,2529.8,2027.7999999999997,148,Low Risk,0.1777777777777777,0.8222222222222222,0.1776868948912288,0.5015270954633586,0.3719910152345067
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00328,151,Loaded,8.0,2529.8,2035.7999999999997,149,Low Risk,0.1698113207547169,0.8301886792452831,0.1683838018056266,0.5038342438587559,0.36965406703750414
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00328,173,Loaded,16.5,2529.8,2052.2999999999997,150,Low Risk,0.1698113207547169,0.8301886792452831,0.1683838018056266,0.5032583120786835,0.36930850796946074
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00328,106,Loaded,17.9,2529.8,2070.2,151,Low Risk,0.1698113207547169,0.8301886792452831,0.1683838018056266,0.5025227412479878,0.3688671654710433
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01144,8,Loaded,17.4,2529.8,2087.6,152,Low Risk,0.1636363636363636,0.8363636363636363,0.16696744488652,0.5024285097331443,0.3682440837944946
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00382,126,Loaded,5.3,2529.8,2092.9,153,Low Risk,0.1666666666666666,0.8333333333333334,0.1763697705802968,0.49339759662441574,0.36658646620676816
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00581,135,Loaded,12.3,2529.8,2105.2000000000003,154,Low Risk,0.1515151515151515,0.8484848484848485,0.1669834966768052,0.49940615173558434,0.36643708971207267
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00258,86,Loaded,6.9,2529.8,2112.1000000000004,155,Low Risk,0.1521739130434782,0.8478260869565217,0.160099630513909,0.5000333837601003,0.3640598824616238
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00371,44,Loaded,12.5,2529.8,2124.6000000000004,156,Low Risk,0.1538461538461538,0.8461538461538461,0.1586316781201507,0.5002497551091628,0.363602524313558
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00837,135,Loaded,13.7,2529.8,2138.3,157,Low Risk,0.1538461538461538,0.8461538461538461,0.1558399372742292,0.497689320846191,0.36094956741740625
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00837,62,Loaded,14.5,2529.8,2152.8,158,Low Risk,0.1538461538461538,0.8461538461538461,0.1558399372742292,0.4962334608540619,0.3600760514221288
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00371,25,Loaded,17.6,2529.8,2170.4,159,Low Risk,0.1538461538461538,0.8461538461538461,0.1586316781201507,0.48806387114195715,0.3562909939332346
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01073,89,Loaded,16.3,2529.8,2186.7000000000003,160,Low Risk,0.1379310344827586,0.8620689655172413,0.1484257117861566,0.4926797845961843,0.3549781554721732
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01064,60,Loaded,20.4,2529.8,2207.1000000000004,161,Low Risk,0.1428571428571428,0.8571428571428571,0.1463288304052635,0.49214804151957403,0.35382035707384984
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00478,125,Loaded,9.8,2529.8,2216.9000000000005,162,Low Risk,0.1428571428571428,0.8571428571428571,0.1499699248120301,0.4895825764730294,0.35373751580862967
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01008,69,Loaded,11.9,2529.8,2228.8000000000006,163,Low Risk,0.1320754716981132,0.8679245283018868,0.1366059360977455,0.49407423789426874,0.35108691717565943
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00497,174,Loaded,9.4,2529.8,2238.2000000000007,164,Low Risk,0.125,0.875,0.1319346049046321,0.495861453607151,0.35029071412614343
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00989,45,Loaded,9.6,2529.8,2247.8000000000006,165,Low Risk,0.1363636363636363,0.8636363636363636,0.1403188019660985,0.4900735689904643,0.35017166218071794
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00707,92,Loaded,6.0,2529.8,2253.8000000000006,166,Low Risk,0.131578947368421,0.868421052631579,0.1374256792541444,0.49029209501971155,0.34914552871348464
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00290,154,Booked,12.0,2529.8,2265.8000000000006,167,Low Risk,0.12,0.88,0.1241714533121662,0.497191183163061,0.3479832912227031
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01009,137,Loaded,16.6,2529.8,2282.4000000000005,168,Low Risk,0.125,0.875,0.1283765347885402,0.49387636938750257,0.3476764355479176
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01084,142,Booked,13.8,2529.8,2296.2000000000007,169,Low Risk,0.1282051282051282,0.8717948717948718,0.132116571699905,0.4911742062245578,0.3475511524146967
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00607,96,Loaded,10.8,2529.8,2307.000000000001,170,Low Risk,0.125,0.875,0.123882945248584,0.4965939428011357,0.347509543780115
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00376,39,Loaded,11.9,2529.8,2318.900000000001,171,Low Risk,0.1136363636363636,0.8863636363636364,0.1169751569751569,0.49938715798374467,0.34642235758030954
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00607,67,Checked In,14.6,2529.8,2333.500000000001,172,Low Risk,0.125,0.875,0.123882945248584,0.49416844099844676,0.34605424269850166
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00053,69,Loaded,4.0,2529.8,2337.500000000001,173,Low Risk,0.125,0.875,0.1295183044315992,0.49007217545850634,0.3458506270477435
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00778,97,Booked,20.4,2529.8,2357.900000000001,174,Low Risk,0.1025641025641025,0.8974358974358975,0.1090252299470736,0.5015987361876081,0.34456933369139425
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01154,138,Loaded,8.6,2529.8,2366.500000000001,175,Low Risk,0.0204081632653061,0.979591836734694,0.0241866621125438,0.5573367160065953,0.34407669444897465
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00108,138,Loaded,12.0,2529.8,2378.500000000001,176,Low Risk,0.088235294117647,0.9117647058823528,0.0945799622848105,0.5098554118290132,0.3437452320113321
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01177,149,Loaded,19.8,2529.8,2398.300000000001,177,Low Risk,0.1111111111111111,0.8888888888888888,0.1130401391430055,0.4962312904075267,0.3429548299017182
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00688,36,Checked In,9.5,2529.8,2407.800000000001,178,Low Risk,0.088235294117647,0.9117647058823528,0.0940405910938218,0.5088693219868893,0.34293782962966224
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00340,77,Loaded,13.6,2529.8,2421.400000000001,179,Low Risk,0.1212121212121212,0.8787878787878788,0.1154454475470641,0.4930548427821156,0.342011084688095
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00214,35,Loaded,10.7,2529.8,2432.100000000001,180,Low Risk,0.088235294117647,0.9117647058823528,0.0938875904012531,0.5072061723195058,0.3418787395522047
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00488,83,Loaded,13.5,2529.8,2445.600000000001,181,Low Risk,0.1136363636363636,0.8863636363636364,0.1169124635903725,0.4916973625203555,0.3417834029483623
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C01031,10,Loaded,10.6,2529.8,2456.2000000000007,182,Low Risk,0.1,0.9,0.1043119266055045,0.49938572971528467,0.3413562084713726
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00666,176,Loaded,12.8,2529.8,2469.000000000001,183,Low Risk,0.1063829787234042,0.8936170212765957,0.1129765334141945,0.49292686530013385,0.34094673254575814
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00306,20,Loaded,17.4,2529.8,2486.400000000001,184,Low Risk,0.1081081081081081,0.8918918918918919,0.1110231803337808,0.4940233491808895,0.340823281642046
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00284,49,Loaded,14.6,2529.8,2501.000000000001,185,Low Risk,0.1162790697674418,0.8837209302325582,0.1149623924027716,0.4908670713629568,0.3405051997788827
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00284,167,Loaded,15.3,2529.8,2516.300000000001,186,Low Risk,0.1162790697674418,0.8837209302325582,0.1149623924027716,0.4908670713629568,0.3405051997788827
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00777,24,Loaded,12.0,2529.8,2528.300000000001,187,Low Risk,0.1081081081081081,0.8918918918918919,0.1112137592137592,0.493329082644192,0.3404829532720189
Rostock_Trelleborg_2024-02-19_22:00_SHIP_03,Rostock,Trelleborg,2024-02-19,22:00,SHIP_03,C00335,43,Loaded,14.7,2529.8,2543.000000000001,188,Low Risk,0.088235294117647,0.9117647058823528,0.0944017240534848,0.5038115909892702,0.34004764421495604
