Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category,Wasted_Capacity_Meter,Wasted_Capacity_Rate,Overbooking_Ratio,Overbooking_Extra_Meter,Overbooking_Effectiveness,Utilization_Category,Overbooking_Outcome
Trelleborg,Rostock,2024-03-08,14:00,SHIP_03,170,97,50,7,10,6,2424.1,1352.9,200,127,2100,230,0.2941176470588235,0.6442380952380953,1.1543333333333332,True,324.0999999999999,747.0999999999999,Overbooked,747.0999999999999,0.3557619047619047,1.1543333333333332,324.0999999999999,0.5581040386122685,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-07-29,08:00,SHIP_05,195,118,48,11,13,5,2768.2,1615.9,230,154,2400,280,0.2461538461538461,0.6732916666666667,1.1534166666666663,True,368.1999999999998,784.0999999999999,Overbooked,784.0999999999999,0.3267083333333333,1.1534166666666665,368.1999999999998,0.5837367242251283,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2025-04-27,06:00,SHIP_01,143,78,44,5,7,9,2072.9,1085.8,157,91,1800,180,0.3076923076923077,0.6032222222222222,1.1516111111111111,True,272.9000000000001,714.2,Overbooked,714.2,0.3967777777777778,1.1516111111111111,272.9000000000001,0.5238072265907665,Low Utilization,Ineffective Overbooking
Travemünde,Klaipeda,2025-11-28,22:00,SHIP_05,201,120,55,8,13,5,2759.3,1625.5,234,155,2400,280,0.2736318407960199,0.6772916666666666,1.149708333333333,True,359.3000000000002,774.5,Overbooked,774.5,0.3227083333333333,1.1497083333333333,359.3000000000002,0.5890986844489544,Low Utilization,Ineffective Overbooking
Swinoujscie,Trelleborg,2024-01-17,06:00,SHIP_03,168,105,49,3,7,4,2414.0,1479.7,201,134,2100,230,0.2916666666666667,0.7046190476190476,1.1495238095238096,True,314.0,620.3,Overbooked,620.3,0.29538095238095236,1.1495238095238096,314.0,0.6129660314830158,Medium Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-10-25,18:00,SHIP_05,195,113,57,5,15,5,2757.8,1611.1,222,145,2400,280,0.2923076923076923,0.6712916666666666,1.1490833333333337,True,357.8000000000002,788.9000000000001,Overbooked,788.9000000000001,0.3287083333333334,1.1490833333333335,357.8000000000002,0.5841975487707592,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2025-05-20,06:00,SHIP_05,194,123,41,11,13,6,2748.4,1727.2,222,152,2400,280,0.211340206185567,0.7196666666666667,1.1451666666666669,True,348.4000000000001,672.8,Overbooked,672.8,0.2803333333333333,1.1451666666666667,348.4000000000001,0.6284383641391355,Medium Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2024-05-09,08:00,SHIP_02,162,110,37,5,8,2,2290.3,1522.4,185,137,2000,220,0.228395061728395,0.7612000000000001,1.14515,True,290.3000000000002,477.5999999999999,Overbooked,477.5999999999999,0.23879999999999996,1.1451500000000001,290.3000000000002,0.6647164126970265,Medium Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-11-17,18:00,SHIP_01,146,87,39,6,9,5,2061.0,1224.2,168,115,1800,180,0.2671232876712329,0.6801111111111111,1.145,True,261.0,575.8,Overbooked,575.8,0.3198888888888889,1.145,261.0,0.5939835031538089,Low Utilization,Ineffective Overbooking
Rostock,Trelleborg,2025-08-06,10:00,SHIP_01,149,95,33,6,13,2,2060.8,1239.8,172,125,1800,180,0.2214765100671141,0.6887777777777777,1.144888888888889,True,260.8000000000002,560.2,Overbooked,560.2,0.31122222222222223,1.144888888888889,260.8000000000002,0.6016110248447204,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2024-05-08,06:00,SHIP_04,184,116,40,7,15,6,2518.6,1570.5,215,156,2200,250,0.217391304347826,0.7138636363636364,1.1448181818181815,True,318.5999999999999,629.5,Overbooked,629.5,0.28613636363636363,1.1448181818181817,318.5999999999999,0.6235607083300246,Medium Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2025-01-31,14:00,SHIP_03,178,107,51,5,9,6,2404.0,1419.7,211,134,2100,230,0.2865168539325842,0.6760476190476191,1.1447619047619049,True,304.0,680.3,Overbooked,680.3,0.32395238095238094,1.1447619047619049,304.0,0.5905574043261231,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2024-06-08,06:00,SHIP_02,170,103,46,8,9,4,2288.7,1341.7,198,131,2000,220,0.2705882352941176,0.6708500000000001,1.14435,True,288.6999999999998,658.3,Overbooked,658.3,0.32915,1.14435,288.6999999999998,0.5862279896884695,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-01-22,14:00,SHIP_01,147,84,43,5,10,5,2058.6,1196.2,174,109,1800,180,0.2925170068027211,0.6645555555555556,1.1436666666666666,True,258.5999999999999,603.8,Overbooked,603.8,0.33544444444444443,1.1436666666666666,258.5999999999999,0.5810745166618091,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2025-04-12,08:00,SHIP_04,182,108,51,7,9,7,2514.9,1449.1,205,128,2200,250,0.2802197802197802,0.6586818181818181,1.1431363636363636,True,314.9000000000001,750.9000000000001,Overbooked,750.9000000000001,0.34131818181818185,1.1431363636363636,314.9000000000001,0.5762058133524195,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2024-08-08,18:00,SHIP_05,193,111,53,7,9,13,2743.3,1542.6,218,135,2400,280,0.2746113989637305,0.6427499999999999,1.1430416666666667,True,343.3000000000002,857.4000000000001,Overbooked,857.4000000000001,0.35725,1.1430416666666667,343.3000000000002,0.5623154594831042,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2024-04-16,14:00,SHIP_05,197,108,55,6,19,9,2740.2,1516.3,229,147,2400,280,0.2791878172588832,0.6317916666666666,1.1417499999999998,True,340.1999999999998,883.7,Overbooked,883.7,0.36820833333333336,1.1417499999999998,340.1999999999998,0.553353769797825,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2024-10-18,08:00,SHIP_02,159,99,39,7,7,7,2282.3,1412.5,186,121,2000,220,0.2452830188679245,0.70625,1.14115,True,282.3000000000002,587.5,Overbooked,587.5,0.29375,1.14115,282.3000000000002,0.618893221749989,Medium Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2024-04-23,10:00,SHIP_03,178,115,44,7,10,2,2394.3,1482.3,205,147,2100,230,0.247191011235955,0.7058571428571428,1.1401428571428571,True,294.3000000000002,617.7,Overbooked,617.7,0.29414285714285715,1.1401428571428571,294.3000000000002,0.6190953514597167,Medium Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-10-17,14:00,SHIP_02,164,107,40,8,8,1,2278.4,1464.4,192,131,2000,220,0.2439024390243902,0.7322000000000001,1.1392,True,278.4000000000001,535.5999999999999,Overbooked,535.5999999999999,0.2677999999999999,1.1392,278.4000000000001,0.6427317415730337,Medium Utilization,Ineffective Overbooking
Travemünde,Klaipeda,2024-04-11,22:00,SHIP_04,175,99,58,5,11,2,2505.7,1362.2,203,130,2200,250,0.3314285714285714,0.6191818181818182,1.138954545454545,True,305.6999999999998,837.8,Overbooked,837.8,0.3808181818181818,1.1389545454545453,305.6999999999998,0.5436404996607735,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-11-03,10:00,SHIP_03,172,93,54,9,11,5,2391.2,1271.6,190,116,2100,230,0.313953488372093,0.6055238095238095,1.1386666666666665,True,291.1999999999998,828.4000000000001,Overbooked,828.4000000000001,0.39447619047619054,1.1386666666666665,291.1999999999998,0.5317832050853128,Low Utilization,Ineffective Overbooking
Rostock,Trelleborg,2024-04-10,08:00,SHIP_02,168,97,49,10,9,3,2276.0,1281.3,204,127,2000,220,0.2916666666666667,0.6406499999999999,1.138,True,276.0,718.7,Overbooked,718.7,0.35935,1.138,276.0,0.5629613356766257,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2024-12-26,22:00,SHIP_05,195,116,53,3,17,6,2731.2,1568.4,220,151,2400,280,0.2717948717948718,0.6535000000000001,1.138,True,331.1999999999998,831.5999999999999,Overbooked,831.5999999999999,0.3465,1.138,331.1999999999998,0.5742530755711776,Low Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2025-08-15,06:00,SHIP_04,177,104,50,6,12,5,2503.1,1430.4,198,129,2200,250,0.2824858757062147,0.6501818181818182,1.1377727272727272,True,303.0999999999999,769.5999999999999,Overbooked,769.5999999999999,0.34981818181818175,1.1377727272727272,303.0999999999999,0.5714514002636731,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-10-12,18:00,SHIP_05,195,109,53,9,18,6,2729.8,1456.3,232,151,2400,280,0.2717948717948718,0.6067916666666666,1.1374166666666667,True,329.8000000000002,943.7,Overbooked,943.7,0.3932083333333333,1.1374166666666667,329.8000000000002,0.533482306396073,Low Utilization,Ineffective Overbooking
Rostock,Klaipeda,2025-02-08,10:00,SHIP_03,172,97,52,9,6,8,2387.9,1294.1,193,115,2100,230,0.3023255813953488,0.6162380952380951,1.1370952380952382,True,287.9000000000001,805.9000000000001,Overbooked,805.9000000000001,0.3837619047619048,1.1370952380952382,287.9000000000001,0.5419406172787805,Low Utilization,Ineffective Overbooking
Rostock,Trelleborg,2025-12-10,22:00,SHIP_04,178,103,44,13,13,5,2500.6,1377.2,200,131,2200,250,0.247191011235955,0.626,1.1366363636363637,True,300.5999999999999,822.8,Overbooked,822.8,0.374,1.1366363636363637,300.5999999999999,0.5507478205230745,Low Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2024-03-31,06:00,SHIP_03,169,111,38,5,11,4,2386.2,1523.1,184,133,2100,230,0.2248520710059171,0.7252857142857142,1.136285714285714,True,286.1999999999998,576.9000000000001,Overbooked,576.9000000000001,0.27471428571428574,1.1362857142857141,286.1999999999998,0.6382951973849635,Medium Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2024-02-27,14:00,SHIP_05,200,117,50,14,12,7,2727.0,1581.5,224,145,2400,280,0.25,0.6589583333333333,1.13625,True,327.0,818.5,Overbooked,818.5,0.3410416666666667,1.13625,327.0,0.57994132746608,Low Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2025-03-17,18:00,SHIP_01,148,92,39,6,6,5,2044.5,1242.6,171,114,1800,180,0.2635135135135135,0.6903333333333332,1.1358333333333333,True,244.5,557.4000000000001,Overbooked,557.4000000000001,0.3096666666666667,1.1358333333333333,244.5,0.6077769625825384,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2025-04-25,14:00,SHIP_03,173,115,37,8,6,7,2383.9,1547.8,197,137,2100,230,0.2138728323699422,0.7370476190476191,1.1351904761904763,True,283.9000000000001,552.2,Overbooked,552.2,0.262952380952381,1.1351904761904763,283.9000000000001,0.6492722010151432,Medium Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2024-08-09,06:00,SHIP_02,163,105,40,4,10,4,2268.8,1412.1,184,129,2000,220,0.2453987730061349,0.70605,1.1344,True,268.8000000000002,587.9000000000001,Overbooked,587.9000000000001,0.29395000000000004,1.1344,268.8000000000002,0.6223995063469675,Medium Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2024-09-09,06:00,SHIP_05,192,118,45,10,14,5,2720.4,1615.3,224,158,2400,280,0.234375,0.6730416666666666,1.1335,True,320.4000000000001,784.7,Overbooked,784.7,0.32695833333333335,1.1335,320.4000000000001,0.5937729745625643,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2025-07-09,18:00,SHIP_05,197,117,53,11,11,5,2719.0,1564.3,225,145,2400,280,0.2690355329949238,0.6517916666666667,1.1329166666666666,True,319.0,835.7,Overbooked,835.7,0.34820833333333334,1.1329166666666666,319.0,0.5753218094887826,Low Utilization,Ineffective Overbooking
Swinoujscie,Trelleborg,2025-03-31,18:00,SHIP_04,176,105,49,8,4,10,2491.1,1467.5,205,129,2200,250,0.2784090909090909,0.6670454545454545,1.1323181818181818,True,291.0999999999999,732.5,Overbooked,732.5,0.33295454545454545,1.1323181818181818,291.0999999999999,0.5890971859820963,Low Utilization,Ineffective Overbooking
Swinoujscie,Trelleborg,2025-08-23,10:00,SHIP_01,143,83,40,9,8,3,2037.1,1157.1,169,104,1800,180,0.2797202797202797,0.6428333333333333,1.131722222222222,True,237.0999999999999,642.9000000000001,Overbooked,642.9000000000001,0.35716666666666674,1.131722222222222,237.0999999999999,0.5680133523145648,Low Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2025-01-30,10:00,SHIP_05,196,111,57,6,15,7,2716.0,1533.0,233,151,2400,280,0.2908163265306122,0.63875,1.1316666666666666,True,316.0,867.0,Overbooked,867.0,0.36125,1.1316666666666666,316.0,0.5644329896907216,Low Utilization,Ineffective Overbooking
Rostock,Klaipeda,2025-06-20,14:00,SHIP_04,174,107,45,8,10,4,2489.2,1483.3,201,133,2200,250,0.2586206896551724,0.6742272727272727,1.1314545454545453,True,289.1999999999998,716.7,Overbooked,716.7,0.32577272727272727,1.1314545454545453,289.1999999999998,0.5958942632170979,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2024-12-06,22:00,SHIP_03,169,99,42,11,11,6,2376.0,1384.8,207,139,2100,230,0.2485207100591716,0.6594285714285714,1.1314285714285717,True,276.0,715.2,Overbooked,715.2,0.3405714285714286,1.1314285714285715,276.0,0.5828282828282828,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2024-07-14,08:00,SHIP_04,180,107,49,7,10,7,2488.9,1493.5,205,134,2200,250,0.2722222222222222,0.6788636363636363,1.131318181818182,True,288.9000000000001,706.5,Overbooked,706.5,0.3211363636363636,1.131318181818182,288.9000000000001,0.6000642854272972,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2025-03-16,08:00,SHIP_04,179,110,41,8,10,10,2485.3,1517.1,211,141,2200,250,0.2290502793296089,0.689590909090909,1.1296818181818182,True,285.3000000000002,682.9000000000001,Overbooked,682.9000000000001,0.31040909090909097,1.1296818181818182,285.3000000000002,0.6104293244276344,Low Utilization,Ineffective Overbooking
Travemünde,Klaipeda,2025-03-26,14:00,SHIP_05,194,118,48,8,14,6,2710.5,1561.3,216,144,2400,280,0.2474226804123711,0.6505416666666667,1.129375,True,310.5,838.7,Overbooked,838.7,0.34945833333333337,1.129375,310.5,0.5760191846522782,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2025-05-03,14:00,SHIP_03,172,100,51,8,8,5,2369.3,1353.0,193,118,2100,230,0.2965116279069767,0.6442857142857142,1.1282380952380953,True,269.3000000000002,747.0,Overbooked,747.0,0.3557142857142857,1.1282380952380953,269.3000000000002,0.5710547419068923,Low Utilization,Ineffective Overbooking
Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,142,89,35,7,8,3,2028.1,1293.2,155,110,1800,180,0.2464788732394366,0.7184444444444444,1.1267222222222222,True,228.0999999999999,506.8,Overbooked,506.79999999999995,0.2815555555555555,1.1267222222222222,228.0999999999999,0.6376411419555249,Medium Utilization,Ineffective Overbooking
Rostock,Klaipeda,2024-02-20,18:00,SHIP_05,191,118,49,9,5,10,2702.5,1611.3,215,141,2400,280,0.256544502617801,0.6713749999999999,1.1260416666666666,True,302.5,788.7,Overbooked,788.7,0.328625,1.1260416666666666,302.5,0.5962257169287697,Low Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2025-04-29,08:00,SHIP_01,145,77,45,6,11,6,2026.1,1028.8,167,99,1800,180,0.3103448275862069,0.5715555555555555,1.1256111111111111,True,226.0999999999999,771.2,Overbooked,771.2,0.42844444444444446,1.1256111111111111,226.0999999999999,0.5077735551058684,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2024-07-21,18:00,SHIP_02,157,101,37,6,7,6,2250.7,1359.8,178,121,2000,220,0.2356687898089172,0.6799,1.12535,True,250.69999999999985,640.2,Overbooked,640.2,0.3201,1.1253499999999999,250.69999999999982,0.6041675923046164,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2024-09-22,14:00,SHIP_05,189,123,40,4,15,7,2693.5,1698.1,212,153,2400,280,0.2116402116402116,0.7075416666666666,1.122291666666667,True,293.5,701.9000000000001,Overbooked,701.9000000000001,0.2924583333333334,1.1222916666666667,293.5,0.6304436606645628,Medium Utilization,Ineffective Overbooking
Rostock,Klaipeda,2024-02-19,14:00,SHIP_01,144,79,46,4,10,5,2019.0,1068.7,174,105,1800,180,0.3194444444444444,0.5937222222222223,1.1216666666666666,True,219.0,731.3,Overbooked,731.3,0.40627777777777774,1.1216666666666666,219.0,0.529321446260525,Low Utilization,Ineffective Overbooking
Travemünde,Klaipeda,2024-08-20,18:00,SHIP_02,168,107,43,10,5,3,2237.4,1414.7,192,125,2000,220,0.2559523809523809,0.70735,1.1187,True,237.4000000000001,585.3,Overbooked,585.3,0.29264999999999997,1.1187,237.4000000000001,0.6322964154822562,Medium Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2024-09-18,08:00,SHIP_01,145,87,39,7,10,2,2012.8,1146.1,164,110,1800,180,0.2689655172413793,0.6367222222222222,1.1182222222222222,True,212.79999999999995,653.9000000000001,Overbooked,653.9000000000001,0.3632777777777778,1.1182222222222222,212.79999999999995,0.5694058028616852,Low Utilization,Ineffective Overbooking
Rostock,Klaipeda,2025-11-17,18:00,SHIP_01,147,98,37,2,8,2,2010.7,1303.7,177,127,1800,180,0.2517006802721088,0.7242777777777778,1.1170555555555557,True,210.70000000000005,496.3,Overbooked,496.29999999999995,0.2757222222222222,1.1170555555555557,210.70000000000005,0.6483811607897747,Medium Utilization,Ineffective Overbooking
Rostock,Trelleborg,2024-03-07,06:00,SHIP_02,160,89,55,7,6,3,2233.7,1248.5,181,107,2000,220,0.34375,0.62425,1.11685,True,233.69999999999985,751.5,Overbooked,751.5,0.37575,1.11685,233.69999999999982,0.5589380847920491,Low Utilization,Ineffective Overbooking
Travemünde,Trelleborg,2024-11-03,18:00,SHIP_03,166,92,56,3,12,3,2345.3,1253.3,193,121,2100,230,0.3373493975903614,0.5968095238095238,1.116809523809524,True,245.30000000000015,846.7,Overbooked,846.7,0.4031904761904762,1.116809523809524,245.30000000000018,0.5343879247857416,Low Utilization,Ineffective Overbooking
Klaipeda,Rostock,2025-07-07,22:00,SHIP_03,164,96,47,5,10,6,2345.1,1350.0,194,125,2100,230,0.2865853658536585,0.6428571428571429,1.1167142857142858,True,245.0999999999999,750.0,Overbooked,750.0,0.35714285714285715,1.1167142857142858,245.0999999999999,0.5756684149929641,Low Utilization,Ineffective Overbooking
Rostock,Klaipeda,2024-11-07,08:00,SHIP_05,187,119,51,6,4,7,2679.5,1677.7,210,137,2400,280,0.2727272727272727,0.6990416666666667,1.116458333333333,True,279.5,722.3,Overbooked,722.3,0.3009583333333333,1.1164583333333333,279.5,0.6261242769173353,Low Utilization,Ineffective Overbooking
Klaipeda,Travemünde,2025-06-04,18:00,SHIP_01,144,87,43,4,9,1,2003.6,1172.4,163,110,1800,180,0.2986111111111111,0.6513333333333334,1.1131111111111112,True,203.5999999999999,627.5999999999999,Overbooked,627.5999999999999,0.3486666666666666,1.1131111111111112,203.5999999999999,0.5851467358754243,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2025-04-09,22:00,SHIP_04,175,104,48,12,7,4,2434.7,1420.5,211,132,2200,250,0.2742857142857143,0.6456818181818181,1.106681818181818,True,234.69999999999985,779.5,Overbooked,779.5,0.3543181818181818,1.106681818181818,234.69999999999982,0.5834394381237935,Low Utilization,Ineffective Overbooking
Rostock,Trelleborg,2024-09-04,14:00,SHIP_05,191,119,41,12,15,4,2653.2,1632.6,219,152,2400,280,0.2146596858638743,0.6802499999999999,1.1055,True,253.19999999999985,767.4000000000001,Overbooked,767.4000000000001,0.31975000000000003,1.1055,253.19999999999982,0.6153324287652646,Low Utilization,Ineffective Overbooking
Trelleborg,Travemünde,2025-04-15,14:00,SHIP_05,187,115,48,4,14,6,2650.1,1569.3,220,153,2400,280,0.2566844919786096,0.653875,1.1042083333333332,True,250.0999999999999,830.7,Overbooked,830.7,0.346125,1.1042083333333332,250.0999999999999,0.5921663333459115,Low Utilization,Ineffective Overbooking
Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,174,110,48,3,11,2,2429.1,1499.9,196,139,2200,250,0.2758620689655172,0.6817727272727273,1.1041363636363637,True,229.0999999999999,700.0999999999999,Overbooked,700.0999999999999,0.3182272727272727,1.1041363636363637,229.0999999999999,0.6174714914989091,Low Utilization,Ineffective Overbooking
Rostock,Trelleborg,2024-11-27,08:00,SHIP_03,172,100,54,6,10,2,2317.9,1311.1,200,123,2100,230,0.313953488372093,0.6243333333333333,1.1037619047619047,True,217.9000000000001,788.9000000000001,Overbooked,788.9000000000001,0.3756666666666667,1.1037619047619047,217.9000000000001,0.5656413132576901,Low Utilization,Ineffective Overbooking
Travemünde,Klaipeda,2024-04-05,18:00,SHIP_01,146,94,39,2,7,4,1986.4,1191.1,171,117,1800,180,0.2671232876712329,0.6617222222222222,1.1035555555555556,True,186.4000000000001,608.9000000000001,Overbooked,608.9000000000001,0.33827777777777784,1.1035555555555556,186.4000000000001,0.5996274667740635,Low Utilization,Ineffective Overbooking
