Departure_Port,Arrival_Port,Sail_Date,Sail_Time,Ship_Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category
Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,142,89,35,7,8,3,2028.1,1293.2,155,110,1800,180,0.2464788732394366,0.7184444444444444,1.1267222222222222,True,228.0999999999999,506.8,Overbooked
Rostock,Klaipeda,2024-02-20,18:00,SHIP_05,191,118,49,9,5,10,2702.5,1611.3,215,141,2400,280,0.256544502617801,0.6713749999999999,1.1260416666666666,True,302.5,788.7,Overbooked
Travemünde,Trelleborg,2025-04-29,08:00,SHIP_01,145,77,45,6,11,6,2026.1,1028.8,167,99,1800,180,0.3103448275862069,0.5715555555555555,1.1256111111111111,True,226.0999999999999,771.2,Overbooked
Klaipeda,Rostock,2024-07-21,18:00,SHIP_02,157,101,37,6,7,6,2250.7,1359.8,178,121,2000,220,0.2356687898089172,0.6799,1.12535,True,250.69999999999985,640.2,Overbooked
Trelleborg,Travemünde,2024-09-22,14:00,SHIP_05,189,123,40,4,15,7,2693.5,1698.1,212,153,2400,280,0.2116402116402116,0.7075416666666666,1.122291666666667,True,293.5,701.9000000000001,Overbooked
Rostock,Klaipeda,2024-02-19,14:00,SHIP_01,144,79,46,4,10,5,2019.0,1068.7,174,105,1800,180,0.3194444444444444,0.5937222222222223,1.1216666666666666,True,219.0,731.3,Overbooked
Travemünde,Klaipeda,2024-08-20,18:00,SHIP_02,168,107,43,10,5,3,2237.4,1414.7,192,125,2000,220,0.2559523809523809,0.70735,1.1187,True,237.4000000000001,585.3,Overbooked
Trelleborg,Travemünde,2024-09-18,08:00,SHIP_01,145,87,39,7,10,2,2012.8,1146.1,164,110,1800,180,0.2689655172413793,0.6367222222222222,1.1182222222222222,True,212.79999999999995,653.9000000000001,Overbooked
Rostock,Klaipeda,2025-11-17,18:00,SHIP_01,147,98,37,2,8,2,2010.7,1303.7,177,127,1800,180,0.2517006802721088,0.7242777777777778,1.1170555555555557,True,210.70000000000005,496.3,Overbooked
Rostock,Trelleborg,2024-03-07,06:00,SHIP_02,160,89,55,7,6,3,2233.7,1248.5,181,107,2000,220,0.34375,0.62425,1.11685,True,233.69999999999985,751.5,Overbooked
Travemünde,Trelleborg,2024-11-03,18:00,SHIP_03,166,92,56,3,12,3,2345.3,1253.3,193,121,2100,230,0.3373493975903614,0.5968095238095238,1.116809523809524,True,245.30000000000015,846.7,Overbooked
Klaipeda,Rostock,2025-07-07,22:00,SHIP_03,164,96,47,5,10,6,2345.1,1350.0,194,125,2100,230,0.2865853658536585,0.6428571428571429,1.1167142857142858,True,245.0999999999999,750.0,Overbooked
Rostock,Klaipeda,2024-11-07,08:00,SHIP_05,187,119,51,6,4,7,2679.5,1677.7,210,137,2400,280,0.2727272727272727,0.6990416666666667,1.116458333333333,True,279.5,722.3,Overbooked
Klaipeda,Travemünde,2025-06-04,18:00,SHIP_01,144,87,43,4,9,1,2003.6,1172.4,163,110,1800,180,0.2986111111111111,0.6513333333333334,1.1131111111111112,True,203.5999999999999,627.5999999999999,Overbooked
Trelleborg,Swinoujscie,2025-04-09,22:00,SHIP_04,175,104,48,12,7,4,2434.7,1420.5,211,132,2200,250,0.2742857142857143,0.6456818181818181,1.106681818181818,True,234.69999999999985,779.5,Overbooked
Rostock,Trelleborg,2024-09-04,14:00,SHIP_05,191,119,41,12,15,4,2653.2,1632.6,219,152,2400,280,0.2146596858638743,0.6802499999999999,1.1055,True,253.19999999999985,767.4000000000001,Overbooked
Trelleborg,Travemünde,2025-04-15,14:00,SHIP_05,187,115,48,4,14,6,2650.1,1569.3,220,153,2400,280,0.2566844919786096,0.653875,1.1042083333333332,True,250.0999999999999,830.7,Overbooked
Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,174,110,48,3,11,2,2429.1,1499.9,196,139,2200,250,0.2758620689655172,0.6817727272727273,1.1041363636363637,True,229.0999999999999,700.0999999999999,Overbooked
Rostock,Trelleborg,2024-11-27,08:00,SHIP_03,172,100,54,6,10,2,2317.9,1311.1,200,123,2100,230,0.313953488372093,0.6243333333333333,1.1037619047619047,True,217.9000000000001,788.9000000000001,Overbooked
Travemünde,Klaipeda,2024-04-05,18:00,SHIP_01,146,94,39,2,7,4,1986.4,1191.1,171,117,1800,180,0.2671232876712329,0.6617222222222222,1.1035555555555556,True,186.4000000000001,608.9000000000001,Overbooked
Swinoujscie,Trelleborg,2025-11-23,08:00,SHIP_04,169,106,42,7,9,5,2427.5,1493.2,200,136,2200,250,0.2485207100591716,0.6787272727272727,1.103409090909091,True,227.5,706.8,Overbooked
Klaipeda,Rostock,2025-12-01,22:00,SHIP_04,170,102,40,9,13,6,2427.1,1454.5,186,125,2200,250,0.2352941176470588,0.6611363636363636,1.1032272727272727,True,227.0999999999999,745.5,Overbooked
Travemünde,Klaipeda,2025-08-23,06:00,SHIP_05,186,106,52,9,14,5,2647.5,1532.9,218,138,2400,280,0.2795698924731182,0.6387083333333333,1.103125,True,247.5,867.0999999999999,Overbooked
Swinoujscie,Trelleborg,2025-08-21,22:00,SHIP_03,167,97,43,8,9,10,2316.3,1310.7,185,119,2100,230,0.2574850299401197,0.6241428571428571,1.103,True,216.30000000000015,789.3,Overbooked
Trelleborg,Rostock,2025-04-23,08:00,SHIP_01,142,89,34,8,7,4,1984.9,1235.9,162,110,1800,180,0.2394366197183098,0.6866111111111112,1.1027222222222224,True,184.9000000000001,564.0999999999999,Overbooked
Swinoujscie,Trelleborg,2025-01-09,14:00,SHIP_01,148,90,38,6,8,6,1984.8,1177.1,165,109,1800,180,0.2567567567567567,0.6539444444444444,1.102666666666667,True,184.79999999999995,622.9000000000001,Overbooked
Klaipeda,Rostock,2025-01-12,18:00,SHIP_04,161,98,45,7,7,4,2425.1,1417.2,183,120,2200,250,0.2795031055900621,0.6441818181818182,1.1023181818181818,True,225.0999999999999,782.8,Overbooked
Trelleborg,Travemünde,2024-01-23,14:00,SHIP_04,179,114,44,2,13,6,2424.3,1536.2,202,146,2200,250,0.2458100558659217,0.6982727272727273,1.1019545454545456,True,224.30000000000015,663.8,Overbooked
Trelleborg,Swinoujscie,2024-05-11,08:00,SHIP_04,173,103,48,5,12,5,2423.7,1399.8,201,131,2200,250,0.2774566473988439,0.6362727272727272,1.1016818181818182,True,223.69999999999985,800.2,Overbooked
Trelleborg,Rostock,2024-09-24,14:00,SHIP_02,157,94,45,9,7,2,2203.0,1292.6,184,121,2000,220,0.286624203821656,0.6463,1.1015,True,203.0,707.4000000000001,Overbooked
Rostock,Klaipeda,2025-11-13,08:00,SHIP_02,155,107,31,4,10,3,2202.7,1498.9,184,134,2000,220,0.2,0.7494500000000001,1.1013499999999998,True,202.69999999999985,501.0999999999999,Overbooked
Rostock,Trelleborg,2024-05-06,10:00,SHIP_03,171,106,41,7,13,4,2312.7,1398.1,200,139,2100,230,0.239766081871345,0.6657619047619047,1.1012857142857142,True,212.69999999999985,701.9000000000001,Overbooked
Klaipeda,Travemünde,2025-08-11,22:00,SHIP_04,174,105,46,10,10,3,2422.6,1438.1,207,138,2200,250,0.264367816091954,0.6536818181818181,1.101181818181818,True,222.5999999999999,761.9000000000001,Overbooked
Klaipeda,Rostock,2024-10-12,22:00,SHIP_01,140,84,34,7,10,5,1981.8,1161.2,161,108,1800,180,0.2428571428571428,0.6451111111111112,1.101,True,181.79999999999995,638.8,Overbooked
Klaipeda,Travemünde,2024-06-19,18:00,SHIP_03,169,96,50,5,13,5,2311.7,1292.9,194,125,2100,230,0.2958579881656805,0.6156666666666667,1.1008095238095237,True,211.69999999999985,807.0999999999999,Overbooked
Rostock,Trelleborg,2024-05-21,06:00,SHIP_04,172,97,50,9,10,6,2421.5,1340.4,200,123,2200,250,0.2906976744186046,0.6092727272727273,1.100681818181818,True,221.5,859.5999999999999,Overbooked
Rostock,Klaipeda,2024-12-04,22:00,SHIP_02,161,98,40,2,15,6,2201.1,1303.4,186,129,2000,220,0.2484472049689441,0.6517000000000001,1.10055,True,201.0999999999999,696.5999999999999,Overbooked
Klaipeda,Rostock,2024-11-26,18:00,SHIP_02,160,92,44,6,13,5,2201.0,1229.4,183,119,2000,220,0.275,0.6147,1.1005,True,201.0,770.5999999999999,Overbooked
Trelleborg,Swinoujscie,2025-09-13,08:00,SHIP_04,172,104,42,9,12,5,2421.1,1443.2,205,140,2200,250,0.2441860465116279,0.656,1.1005,True,221.0999999999999,756.8,Overbooked
Travemünde,Trelleborg,2024-12-02,08:00,SHIP_03,169,105,45,5,6,8,2310.9,1404.9,200,131,2100,230,0.2662721893491124,0.669,1.1004285714285715,True,210.9000000000001,695.0999999999999,Overbooked
Klaipeda,Travemünde,2025-05-24,06:00,SHIP_01,142,91,35,7,7,2,1980.4,1273.4,164,111,1800,180,0.2464788732394366,0.7074444444444445,1.1002222222222222,True,180.4000000000001,526.5999999999999,Overbooked
Travemünde,Trelleborg,2025-06-26,22:00,SHIP_03,166,104,45,3,11,3,2310.2,1386.2,187,130,2100,230,0.2710843373493976,0.6600952380952381,1.100095238095238,True,210.19999999999985,713.8,Overbooked
Rostock,Trelleborg,2025-11-04,10:00,SHIP_04,177,111,44,7,11,4,2420.0,1498.1,203,140,2200,250,0.2485875706214689,0.6809545454545454,1.1,True,220.0,701.9000000000001,Overbooked
Trelleborg,Swinoujscie,2024-02-22,06:00,SHIP_05,185,104,54,10,10,7,2639.9,1418.8,206,127,2400,280,0.2918918918918919,0.5911666666666666,1.0999583333333334,True,239.9000000000001,981.2,Overbooked
Klaipeda,Travemünde,2024-07-24,22:00,SHIP_03,165,98,48,5,8,6,2309.8,1356.9,193,123,2100,230,0.2909090909090909,0.6461428571428572,1.099904761904762,True,209.80000000000015,743.0999999999999,Overbooked
Trelleborg,Rostock,2025-08-30,06:00,SHIP_03,166,89,53,6,16,2,2309.8,1203.1,192,123,2100,230,0.3192771084337349,0.5729047619047619,1.099904761904762,True,209.80000000000015,896.9000000000001,Overbooked
Klaipeda,Rostock,2025-07-15,08:00,SHIP_04,166,94,52,6,9,5,2419.7,1306.3,184,114,2200,250,0.3132530120481928,0.5937727272727272,1.0998636363636365,True,219.69999999999985,893.7,Overbooked
Klaipeda,Travemünde,2025-05-21,18:00,SHIP_01,141,93,32,3,9,4,1979.6,1277.6,161,114,1800,180,0.226950354609929,0.7097777777777777,1.0997777777777775,True,179.5999999999999,522.4000000000001,Overbooked
Rostock,Trelleborg,2025-11-27,18:00,SHIP_01,146,84,42,8,8,4,1979.6,1109.6,165,106,1800,180,0.2876712328767123,0.6164444444444444,1.0997777777777775,True,179.5999999999999,690.4000000000001,Overbooked
Trelleborg,Swinoujscie,2024-09-25,06:00,SHIP_04,173,122,36,5,7,3,2419.5,1664.6,197,145,2200,250,0.2080924855491329,0.7566363636363636,1.0997727272727271,True,219.5,535.4000000000001,Overbooked
Trelleborg,Travemünde,2024-03-15,22:00,SHIP_02,162,89,37,10,19,7,2199.5,1189.2,185,121,2000,220,0.228395061728395,0.5946,1.09975,True,199.5,810.8,Overbooked
Klaipeda,Travemünde,2024-11-20,22:00,SHIP_04,174,107,43,7,12,5,2419.2,1424.5,192,131,2200,250,0.2471264367816092,0.6475,1.0996363636363635,True,219.19999999999985,775.5,Overbooked
Travemünde,Trelleborg,2025-01-05,10:00,SHIP_04,174,112,44,6,8,4,2419.2,1555.1,202,141,2200,250,0.2528735632183908,0.7068636363636364,1.0996363636363635,True,219.19999999999985,644.9000000000001,Overbooked
Klaipeda,Rostock,2025-12-08,22:00,SHIP_03,166,102,44,5,14,1,2309.1,1343.5,190,131,2100,230,0.2650602409638554,0.6397619047619048,1.0995714285714284,True,209.0999999999999,756.5,Overbooked
Rostock,Klaipeda,2025-04-29,10:00,SHIP_05,188,113,53,13,5,4,2638.9,1590.3,222,138,2400,280,0.2819148936170212,0.662625,1.0995416666666666,True,238.9000000000001,809.7,Overbooked
Trelleborg,Swinoujscie,2024-02-13,18:00,SHIP_01,141,79,41,7,8,6,1978.5,1094.6,155,98,1800,180,0.2907801418439716,0.608111111111111,1.0991666666666666,True,178.5,705.4000000000001,Overbooked
Trelleborg,Swinoujscie,2024-03-14,14:00,SHIP_01,139,89,32,5,8,5,1978.3,1280.3,162,114,1800,180,0.2302158273381295,0.7112777777777778,1.0990555555555557,True,178.29999999999995,519.7,Overbooked
Trelleborg,Swinoujscie,2025-11-30,14:00,SHIP_04,172,118,42,6,3,3,2417.9,1629.2,198,143,2200,250,0.2441860465116279,0.7405454545454546,1.0990454545454549,True,217.9000000000001,570.8,Overbooked
Klaipeda,Travemünde,2024-10-19,06:00,SHIP_03,165,112,35,1,11,6,2307.2,1539.6,186,139,2100,230,0.2121212121212121,0.7331428571428571,1.098666666666667,True,207.19999999999985,560.4000000000001,Overbooked
Klaipeda,Rostock,2024-08-14,10:00,SHIP_04,173,115,32,11,9,6,2416.1,1553.1,198,143,2200,250,0.1849710982658959,0.7059545454545454,1.0982272727272726,True,216.0999999999999,646.9000000000001,Overbooked
Trelleborg,Travemünde,2024-05-27,22:00,SHIP_02,160,97,45,5,9,4,2196.4,1304.2,186,121,2000,220,0.28125,0.6521,1.0982,True,196.4000000000001,695.8,Overbooked
Travemünde,Klaipeda,2025-08-20,10:00,SHIP_03,166,102,44,4,10,6,2306.2,1389.4,193,128,2100,230,0.2650602409638554,0.6616190476190477,1.0981904761904762,True,206.19999999999985,710.5999999999999,Overbooked
Klaipeda,Travemünde,2025-08-14,14:00,SHIP_01,142,101,28,4,6,3,1976.7,1379.9,154,117,1800,180,0.1971830985915492,0.7666111111111111,1.0981666666666667,True,176.70000000000005,420.0999999999999,Overbooked
Rostock,Trelleborg,2025-07-31,06:00,SHIP_01,143,89,33,2,15,4,1976.7,1233.5,164,121,1800,180,0.2307692307692307,0.6852777777777778,1.0981666666666667,True,176.70000000000005,566.5,Overbooked
Trelleborg,Rostock,2025-11-11,10:00,SHIP_02,155,93,45,7,9,1,2196.3,1268.9,173,115,2000,220,0.2903225806451613,0.6344500000000001,1.0981500000000002,True,196.30000000000015,731.0999999999999,Overbooked
Trelleborg,Rostock,2025-06-30,08:00,SHIP_01,141,90,31,6,11,3,1976.5,1224.1,166,121,1800,180,0.2198581560283688,0.6800555555555555,1.0980555555555556,True,176.5,575.9000000000001,Overbooked
Klaipeda,Travemünde,2024-01-09,14:00,SHIP_05,184,113,52,5,9,5,2635.1,1556.7,219,144,2400,280,0.2826086956521739,0.648625,1.0979583333333334,True,235.0999999999999,843.3,Overbooked
Rostock,Klaipeda,2024-09-06,06:00,SHIP_03,162,101,41,7,7,6,2305.6,1380.5,181,122,2100,230,0.2530864197530864,0.6573809523809524,1.097904761904762,True,205.5999999999999,719.5,Overbooked
Trelleborg,Swinoujscie,2025-04-07,18:00,SHIP_01,144,85,38,9,5,7,1975.7,1140.4,164,103,1800,180,0.2638888888888889,0.6335555555555556,1.097611111111111,True,175.70000000000005,659.5999999999999,Overbooked
Trelleborg,Travemünde,2024-09-28,06:00,SHIP_02,162,101,41,6,7,7,2195.0,1369.2,188,125,2000,220,0.2530864197530864,0.6846,1.0975,True,195.0,630.8,Overbooked
Rostock,Klaipeda,2025-05-24,06:00,SHIP_01,146,89,33,2,16,6,1975.3,1182.2,171,125,1800,180,0.2260273972602739,0.6567777777777778,1.097388888888889,True,175.29999999999995,617.8,Overbooked
Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,193,104,58,9,16,6,2633.6,1358.2,223,138,2400,280,0.3005181347150259,0.5659166666666667,1.0973333333333333,True,233.5999999999999,1041.8,Overbooked
Trelleborg,Travemünde,2024-02-17,22:00,SHIP_02,154,95,32,8,12,7,2194.5,1320.6,181,124,2000,220,0.2077922077922078,0.6603,1.09725,True,194.5,679.4000000000001,Overbooked
Klaipeda,Rostock,2024-02-27,14:00,SHIP_04,167,102,38,5,15,7,2413.9,1446.0,200,141,2200,250,0.2275449101796407,0.6572727272727272,1.0972272727272727,True,213.9000000000001,754.0,Overbooked
Trelleborg,Travemünde,2024-02-16,08:00,SHIP_04,169,101,45,5,9,9,2413.9,1385.1,195,128,2200,250,0.2662721893491124,0.6295909090909091,1.0972272727272727,True,213.9000000000001,814.9000000000001,Overbooked
Rostock,Klaipeda,2024-06-08,08:00,SHIP_01,140,81,32,9,14,4,1974.9,1102.4,161,107,1800,180,0.2285714285714285,0.6124444444444445,1.0971666666666666,True,174.9000000000001,697.5999999999999,Overbooked
Travemünde,Trelleborg,2025-02-21,14:00,SHIP_02,165,98,38,8,13,8,2194.3,1286.2,191,131,2000,220,0.2303030303030303,0.6431,1.09715,True,194.30000000000015,713.8,Overbooked
Travemünde,Klaipeda,2025-04-22,22:00,SHIP_04,166,109,39,6,7,5,2413.6,1599.3,186,130,2200,250,0.2349397590361445,0.7269545454545454,1.0970909090909091,True,213.5999999999999,600.7,Overbooked
Travemünde,Trelleborg,2024-08-28,08:00,SHIP_04,178,116,48,6,7,1,2413.5,1534.3,204,144,2200,250,0.2696629213483146,0.6974090909090909,1.0970454545454544,True,213.5,665.7,Overbooked
Trelleborg,Rostock,2024-08-30,10:00,SHIP_04,177,104,46,11,9,7,2413.3,1400.0,200,127,2200,250,0.2598870056497175,0.6363636363636364,1.0969545454545455,True,213.30000000000015,800.0,Overbooked
Trelleborg,Swinoujscie,2025-03-21,10:00,SHIP_02,151,95,40,6,7,3,2193.9,1317.8,171,115,2000,220,0.2649006622516556,0.6588999999999999,1.09695,True,193.9000000000001,682.2,Overbooked
Klaipeda,Travemünde,2025-12-08,14:00,SHIP_04,171,109,43,3,13,3,2412.4,1459.1,188,137,2200,250,0.2514619883040935,0.6632272727272727,1.0965454545454545,True,212.4000000000001,740.9000000000001,Overbooked
Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,190,105,59,11,10,5,2630.8,1433.1,216,128,2400,280,0.3105263157894737,0.597125,1.0961666666666667,True,230.80000000000015,966.9,Overbooked
Klaipeda,Travemünde,2025-05-03,14:00,SHIP_04,175,116,43,4,9,3,2411.1,1548.6,200,144,2200,250,0.2457142857142857,0.7039090909090908,1.0959545454545454,True,211.0999999999999,651.4000000000001,Overbooked
Klaipeda,Rostock,2024-02-14,18:00,SHIP_01,140,93,29,6,12,0,1972.4,1259.8,159,121,1800,180,0.2071428571428571,0.6998888888888889,1.0957777777777775,True,172.4000000000001,540.2,Overbooked
Travemünde,Trelleborg,2024-01-03,18:00,SHIP_03,166,107,45,5,4,5,2301.0,1435.3,188,126,2100,230,0.2710843373493976,0.6834761904761905,1.0957142857142856,True,201.0,664.7,Overbooked
Travemünde,Klaipeda,2025-10-18,18:00,SHIP_02,155,95,42,4,9,5,2190.7,1299.2,180,121,2000,220,0.2709677419354839,0.6496000000000001,1.0953499999999998,True,190.69999999999985,700.8,Overbooked
Travemünde,Klaipeda,2024-09-23,18:00,SHIP_01,143,88,37,8,7,3,1971.5,1162.2,165,110,1800,180,0.2587412587412587,0.6456666666666667,1.0952777777777778,True,171.5,637.8,Overbooked
Klaipeda,Travemünde,2024-02-12,14:00,SHIP_04,184,114,45,9,6,10,2409.6,1450.1,221,145,2200,250,0.2445652173913043,0.6591363636363636,1.0952727272727272,True,209.5999999999999,749.9000000000001,Overbooked
Trelleborg,Rostock,2025-09-24,10:00,SHIP_02,152,88,41,4,11,8,2190.5,1268.6,170,109,2000,220,0.2697368421052631,0.6343,1.09525,True,190.5,731.4000000000001,Overbooked
Trelleborg,Swinoujscie,2024-12-04,18:00,SHIP_02,149,99,32,5,6,7,2190.5,1411.3,179,124,2000,220,0.2147651006711409,0.70565,1.09525,True,190.5,588.7,Overbooked
Klaipeda,Travemünde,2025-07-26,06:00,SHIP_01,138,79,36,10,10,3,1971.2,1124.4,159,103,1800,180,0.2608695652173913,0.6246666666666667,1.0951111111111111,True,171.20000000000005,675.5999999999999,Overbooked
Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,188,110,52,8,15,3,2628.0,1540.4,221,148,2400,280,0.2765957446808511,0.6418333333333334,1.095,True,228.0,859.5999999999999,Overbooked
Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,186,108,51,7,15,5,2627.7,1468.4,220,140,2400,280,0.2741935483870967,0.6118333333333333,1.0948749999999998,True,227.69999999999985,931.6,Overbooked
Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,162,91,42,10,17,2,2189.7,1205.3,191,128,2000,220,0.2592592592592592,0.60265,1.09485,True,189.69999999999985,794.7,Overbooked
Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,159,95,38,11,10,5,2189.4,1245.9,184,122,2000,220,0.2389937106918239,0.62295,1.0947,True,189.4000000000001,754.0999999999999,Overbooked
Trelleborg,Travemünde,2024-10-20,22:00,SHIP_03,162,95,41,5,11,10,2298.5,1345.4,189,126,2100,230,0.2530864197530864,0.6406666666666667,1.0945238095238097,True,198.5,754.5999999999999,Overbooked
Travemünde,Klaipeda,2024-01-15,10:00,SHIP_02,161,94,47,5,10,5,2188.5,1233.0,189,126,2000,220,0.2919254658385093,0.6165,1.09425,True,188.5,767.0,Overbooked
Trelleborg,Travemünde,2025-07-30,08:00,SHIP_04,173,96,45,8,18,6,2407.0,1313.7,198,132,2200,250,0.2601156069364161,0.5971363636363637,1.094090909090909,True,207.0,886.3,Overbooked
Rostock,Trelleborg,2024-07-09,06:00,SHIP_04,174,116,38,5,9,6,2406.5,1571.8,193,140,2200,250,0.2183908045977011,0.7144545454545455,1.0938636363636365,True,206.5,628.2,Overbooked
Trelleborg,Swinoujscie,2024-11-02,14:00,SHIP_03,168,100,41,7,14,6,2296.8,1344.2,196,136,2100,230,0.244047619047619,0.6400952380952382,1.093714285714286,True,196.80000000000015,755.8,Overbooked
Trelleborg,Swinoujscie,2024-07-23,06:00,SHIP_01,142,85,39,7,6,5,1968.5,1163.0,172,112,1800,180,0.2746478873239437,0.6461111111111111,1.093611111111111,True,168.5,637.0,Overbooked
Klaipeda,Rostock,2025-01-27,06:00,SHIP_02,151,85,44,8,9,5,2187.1,1194.9,172,105,2000,220,0.2913907284768212,0.59745,1.09355,True,187.0999999999999,805.0999999999999,Overbooked
Klaipeda,Travemünde,2025-08-19,14:00,SHIP_04,172,103,46,7,11,5,2405.8,1425.6,196,131,2200,250,0.2674418604651162,0.6479999999999999,1.0935454545454546,True,205.80000000000015,774.4000000000001,Overbooked
Travemünde,Klaipeda,2024-08-16,08:00,SHIP_01,139,80,46,1,5,7,1968.0,1078.5,159,98,1800,180,0.3309352517985611,0.5991666666666666,1.0933333333333333,True,168.0,721.5,Overbooked
Travemünde,Klaipeda,2025-01-13,08:00,SHIP_01,139,80,38,6,14,1,1968.0,1067.9,155,103,1800,180,0.2733812949640288,0.5932777777777778,1.0933333333333333,True,168.0,732.0999999999999,Overbooked
Rostock,Trelleborg,2025-05-30,18:00,SHIP_02,159,88,48,6,14,3,2186.6,1160.6,190,123,2000,220,0.3018867924528302,0.5802999999999999,1.0933,True,186.5999999999999,839.4000000000001,Overbooked
Swinoujscie,Trelleborg,2025-05-15,06:00,SHIP_01,142,78,36,3,15,10,1967.9,1018.5,160,107,1800,180,0.2535211267605634,0.5658333333333333,1.0932777777777778,True,167.9000000000001,781.5,Overbooked
Travemünde,Trelleborg,2025-12-16,22:00,SHIP_02,156,85,49,10,8,4,2186.4,1129.6,176,105,2000,220,0.3141025641025641,0.5648,1.0932,True,186.4000000000001,870.4000000000001,Overbooked
Trelleborg,Travemünde,2024-11-05,18:00,SHIP_05,189,117,46,8,13,5,2623.3,1567.2,211,145,2400,280,0.2433862433862433,0.653,1.0930416666666667,True,223.30000000000015,832.8,Overbooked
Trelleborg,Rostock,2025-08-07,10:00,SHIP_02,158,85,49,10,6,8,2186.0,1095.0,179,105,2000,220,0.310126582278481,0.5475,1.093,True,186.0,905.0,Overbooked
Trelleborg,Travemünde,2024-06-04,08:00,SHIP_05,187,117,46,4,10,10,2622.9,1588.6,215,149,2400,280,0.2459893048128342,0.6619166666666666,1.092875,True,222.9000000000001,811.4000000000001,Overbooked
Rostock,Trelleborg,2025-07-28,14:00,SHIP_04,170,100,48,6,12,4,2404.3,1419.1,198,130,2200,250,0.2823529411764706,0.6450454545454545,1.0928636363636364,True,204.30000000000015,780.9000000000001,Overbooked
